"","TIMESTAMP","RECORD","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","amb_e","amb_e_sat","TA_2_1_1","RH_2_1_1","T_DP_2_1_1","e","e_sat","PA","VPD","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr_Avg","LW_IN_meas","LW_OUT_meas","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","TS_2_1_1","SWC_1_1_1","SWC_2_1_1","cs65x_ec_1_1_1","cs65x_ec_2_1_1","shf_plate_1_1_1","shf_plate_2_1_1","shf_plate_3_1_1","shf_plate_4_1_1","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","FP_EQUATION","Date"
"7910",2021-08-19 05:00:00,9676,25.29605,80.11288,21.61959,2.593426,3.237257,27.87769,69.40768,21.76049,2.61586,3.768965,94.24262,11.53105,0,0,-1.600009,-12.53221,438.5179,447.1474,298.2565,-10.31155,-1.682038,50.88524,-19.65586,-131.5115,12.61899,NA,0,27.07743,27.11105,42.10326,52.77085,0.3868328,0.6647781,-25.79611,-2.812181,-5.438491,-3.50893,19.02191,52.96619,27.1123,20.51377,164.413,99.60031,"Kljun et al",2021-08-19
"7911",2021-08-19 05:30:00,9677,24.92124,81.38308,21.51152,2.576321,3.16581,27.50226,70.48139,21.65245,2.598629,3.687249,94.24862,10.8862,0,0,-1.858195,-14.04392,434.5186,444.4753,297.7991,-11.56369,-1.607038,56.92787,-15.13756,-124.0105,12.6121,NA,0,27.09868,27.10821,41.97664,52.67135,0.3852047,0.6620678,-23.52338,-2.845713,-5.460795,-3.560418,20.77908,58.00145,29.64446,22.42704,164.413,99.50012,"Kljun et al",2021-08-19
"7912",2021-08-19 06:00:00,9678,24.76122,81.75324,21.42992,2.563509,3.135659,27.34945,70.76048,21.57123,2.58578,3.654313,94.26485,10.68533,0,0,-0.368374,-3.861053,442.8754,445.366,297.7624,-2.986433,-0.4958461,62.57445,-10.30184,-116.5092,12.60528,NA,0,26.99478,27.01452,41.87301,52.57975,0.3834883,0.6592172,-26.35543,-2.90906,-5.69173,-3.614431,20.27091,56.1406,28.84435,21.82885,164.413,99.77606,"Kljun et al",2021-08-19
"7913",2021-08-19 06:30:00,9679,24.41299,82.05394,21.15001,2.519882,3.071167,26.96062,71.15306,21.28897,2.541456,3.572086,94.27753,10.3063,0,-8.920601,6.473292,-15.41022,430.8209,442.0353,297.38,-12.75603,-1.541604,67.90427,-5.195003,-109.008,12.59849,NA,0,26.99682,27.00103,41.77345,52.49739,0.3819575,0.6565347,-22.30934,-2.98645,-5.686243,-3.700711,19.09993,53.41019,27.26119,20.62285,164.413,99.45403,"Kljun et al",2021-08-19
"7914",2021-08-19 07:00:00,9680,24.26941,82.34147,21.06702,2.50706,3.044784,26.75778,71.62527,21.20274,2.528034,3.529616,94.30444,10.01581,0,-0.210495,41.25671,-6.620119,437.6385,441.9501,297.3033,-5.480989,-1.169424,72.99918,0.3066511,-101.5069,12.5916,34.47875,0.6,26.94897,26.94455,41.70332,52.41742,0.3802375,0.6538605,-25.56198,-3.057525,-5.877273,-3.790128,19.24977,53.31719,27.39058,20.72873,164.413,99.77985,"Kljun et al",2021-08-19
"7915",2021-08-19 07:30:00,9681,24.60137,81.04871,21.13299,2.517246,3.105871,27.06476,70.62372,21.26728,2.538073,3.59386,94.34711,10.55787,0,0.004914584,89.49453,0.9689881,447.5529,445.9002,297.9106,0.8020989,-0.8506682,77.94196,5.561645,-94.0055,12.58481,9.272898,1,26.82146,26.83488,41.61865,52.37775,0.3783758,0.6511614,-22.86536,-3.150732,-6.057802,-3.884741,20.22185,55.85543,28.74951,21.75944,164.413,99.86847,"Kljun et al",2021-08-19
"7916",2021-08-19 08:00:00,9682,24.77031,79.22584,20.92682,2.485595,3.13738,27.32605,68.69603,21.06582,2.506919,3.649338,94.36935,11.42419,0,0.07033375,101.2589,7.146308,454.5731,449.3941,298.202,6.072448,0.8935149,82.81704,10.99936,-86.50443,12.57796,4.849476,1,26.76068,26.80787,41.51083,52.31317,0.3768019,0.6480736,-27.44361,-3.220658,-5.799752,-3.994572,20.33531,56.20039,28.91623,21.88512,164.413,99.84842,"Kljun et al",2021-08-19
"7917",2021-08-19 08:30:00,9683,24.91847,77.77271,20.76925,2.461593,3.165313,27.47553,67.44188,20.90808,2.482713,3.681509,94.37651,11.98796,0,0.0845048,149.4459,12.80051,460.7375,451.9273,298.4486,10.75017,1.940002,87.71433,16.54115,-79.00304,12.57112,3.265455,1,26.78766,26.83499,41.42338,52.22172,0.375358,0.64512,-23.59929,-3.182614,-4.849664,-4.047359,19.35557,53.47602,27.51903,20.82803,164.413,99.86491,"Kljun et al",2021-08-19
"7918",2021-08-19 09:00:00,9684,25.36603,75.28332,20.67322,2.447096,3.250866,27.88432,65.45464,20.80966,2.467747,3.770642,94.39143,13.02896,0,0.09112918,246.4763,22.82401,473.5747,457.3372,299.2112,18.96931,2.731787,92.73249,22.11459,-71.50173,12.5643,2.472955,1,26.77389,26.84947,41.31936,52.11654,0.3740106,0.6422186,-23.8152,-3.009506,-3.660412,-3.943299,20.51519,56.66177,29.16627,22.0749,164.413,99.86913,"Kljun et al",2021-08-19
"7919",2021-08-19 09:30:00,9685,25.86659,72.64857,20.57662,2.432572,3.349013,28.36658,63.26195,20.71174,2.452919,3.878267,94.39993,14.25348,0,0.09004236,330.7451,31.23876,484.6731,462.3962,299.894,25.90308,3.626163,97.98599,27.66852,-64.00067,12.55744,2.005791,1,26.84417,26.91078,41.22385,51.98099,0.372585,0.6389008,-18.22025,-2.691895,-2.160079,-3.659964,20.61868,56.93966,29.31222,22.18547,164.413,99.87334,"Kljun et al",2021-08-19
"7920",2021-08-19 10:00:00,9686,26.35173,70.93271,20.65508,2.444402,3.446287,28.79136,62.00623,20.78682,2.464329,3.975171,94.4025,15.10842,0,0.09426652,375.2232,36.309,493.5257,467.7957,300.6491,30.11921,4.389212,103.6136,33.15054,-56.49937,12.55062,1.703457,1,26.93893,26.99022,41.14009,51.89389,0.3709505,0.6348789,-14.19654,-2.229692,-0.5566524,-3.209987,20.7361,57.26484,29.47942,22.312,164.413,99.87209,"Kljun et al",2021-08-19
"7921",2021-08-19 10:30:00,9687,26.42636,71.53873,20.86499,2.476263,3.461627,28.87571,62.5066,20.99743,2.49652,3.99461,94.41457,14.9809,0,0.09733067,352.182,34.55572,492.3479,468.7178,300.6846,28.72257,5.092528,109.7881,38.49694,-48.99824,12.54375,1.496667,1,27.12461,27.11548,41.06496,51.79085,0.3693442,0.6308131,-9.849568,-1.618852,1.484715,-2.638893,20.50106,56.61765,29.14531,22.05913,164.413,99.87231,"Kljun et al",2021-08-19
"7922",2021-08-19 11:00:00,9688,26.72908,71.48902,21.14208,2.5188,3.52436,29.09713,62.76322,21.27029,2.538713,4.047056,94.41817,15.08343,0,0.09627088,455.173,45.06505,505.7908,474.7138,301.4557,37.38823,6.311244,116.7286,43.62575,-41.49709,12.53691,1.350295,1,27.213,27.19845,40.97906,51.66285,0.3674719,0.626713,-10.2682,-0.8985225,3.210397,-1.945035,20.44348,56.44476,29.06105,21.99557,164.413,99.88113,"Kljun et al",2021-08-19
"7923",2021-08-19 11:30:00,9689,27.11229,70.47356,21.27679,2.539668,3.604138,29.49384,61.84856,21.4057,2.55984,4.140289,94.42538,15.80449,0,0.09387651,424.0073,40.42288,504.459,476.7738,301.8577,33.55701,5.871855,124.709,48.42529,-33.99578,12.53008,1.245354,1,27.40647,27.34113,40.89568,51.53558,0.36543,0.6226364,-6.720895,-0.1063103,5.117078,-1.1517,20.3733,56.25477,28.96183,21.92042,164.413,99.87923,"Kljun et al",2021-08-19
"7924",2021-08-19 12:00:00,9690,27.3232,69.4067,21.2296,2.532347,3.648887,29.68181,61.00317,21.35713,2.552261,4.185542,94.42902,16.33281,0,0.09411988,527.2092,50.78696,515.7804,480.8482,302.2967,42.13122,7.19897,134.0472,52.74096,-26.49443,12.5232,1.170487,1,27.57435,27.46704,40.78961,51.46474,0.3632744,0.6180522,-7.596386,0.7855849,6.699893,-0.2398584,22.01938,60.78535,31.30146,23.69126,164.413,99.87733,"Kljun et al",2021-08-19
"7925",2021-08-19 12:30:00,9691,28.30327,66.50568,21.46379,2.569093,3.86416,30.66219,58.51175,21.59117,2.589263,4.429052,94.41761,18.39789,0,0.08198904,733.5948,63.95654,536.5643,494.089,303.8811,52.90152,10.42623,145.0443,56.36372,-18.99319,12.5164,1.118713,1,27.70256,27.62143,40.62383,51.37674,0.3606822,0.6127927,-5.24532,1.706689,8.655648,0.7430531,20.84064,57.53621,29.62527,22.42265,164.413,99.8819,"Kljun et al",2021-08-19
"7926",2021-08-19 13:00:00,9692,28.62654,65.19937,21.44832,2.566588,3.937186,31.02686,57.25527,21.57777,2.587053,4.521685,94.39278,19.34632,0,0.08059718,722.6984,61.70971,536.0276,496.2918,304.0865,51.06222,11.32637,157.8257,59.03291,-11.49199,12.50953,1.08586,1,28.05559,27.90428,40.47621,51.25927,0.3579742,0.6071772,-2.055066,2.83042,12.46888,1.796251,21.89176,60.43347,31.11998,23.55391,164.413,99.87795,"Kljun et al",2021-08-19
"7927",2021-08-19 13:30:00,9693,28.82647,64.61616,21.48959,2.573147,3.983157,31.19716,56.84402,21.6174,2.593403,4.565932,94.35021,19.72529,0,0.07217527,666.0599,52.16516,527.8838,495.9633,304.0523,43.13581,11.21528,172.0881,60.47928,-3.99088,12.50264,1.06945,1,28.34741,28.14961,40.35568,51.17029,0.3555328,0.6019366,1.918552,4.241172,15.52272,3.143171,20.31923,56.10047,28.88409,21.86167,164.413,99.88264,"Kljun et al",2021-08-19
"7928",2021-08-19 14:00:00,9694,29.50772,62.75969,21.65548,2.599411,4.143411,31.87668,55.2537,21.78308,2.619826,4.746301,94.30389,21.26475,0,0.07219288,782.0629,60.68354,542.0547,504.3525,305.1752,50.10277,12.40059,186.9637,60.5188,3.510455,12.49585,1.068508,1,28.47668,28.41311,40.19647,51.08859,0.3523403,0.596753,-4.125161,5.553998,17.07717,4.716935,19.9075,54.96764,28.29893,21.41877,164.413,99.88251,"Kljun et al",2021-08-19
"7929",2021-08-19 14:30:00,9695,30.44734,59.70833,21.72152,2.610052,4.373293,32.7206,52.88419,21.84367,2.629677,4.97849,94.2605,23.48814,0,0.07760669,889.8163,70.27982,559.189,514.1111,306.6036,57.96333,12.88549,201.2878,59.14556,11.01161,12.48897,1.083056,1,28.56434,28.68744,39.99262,51.03342,0.3483819,0.590133,-6.02416,6.642716,19.45939,6.31668,20.7446,57.27103,29.48865,22.31925,164.413,99.88247,"Kljun et al",2021-08-19
"7930",2021-08-19 15:00:00,9696,30.96057,57.34756,21.54309,2.581733,4.502725,33.29255,50.65719,21.66801,2.601602,5.139767,94.20667,25.38164,0,0.06439922,788.9613,56.11001,549.4978,514.2242,306.9215,46.19006,10.9165,214.1637,56.53569,18.51281,12.4821,1.113985,1,28.76824,29.01593,39.85528,50.94512,0.3445841,0.5834283,-11.1979,7.639618,20.73292,8.05155,19.68579,54.35581,27.98355,21.18008,164.413,99.88355,"Kljun et al",2021-08-19
"7931",2021-08-19 15:30:00,9697,31.68908,53.91707,21.21119,2.52967,4.693959,34.07977,47.51011,21.3386,2.549574,5.371348,94.15523,28.21775,0,0.06946334,766.2,55.17986,550.9987,516.083,307.2615,45.45486,10.5392,225.2584,52.95635,26.01423,12.47528,1.163767,1,29.02967,29.36344,39.68072,50.85424,0.3406855,0.5773608,-20.93692,8.466002,19.36028,9.990134,19.87262,54.87107,28.24927,21.38118,164.413,99.88285,"Kljun et al",2021-08-19
"7932",2021-08-19 16:00:00,9698,31.77633,52.27741,20.79223,2.465268,4.716067,34.17476,46.04682,20.9196,2.484685,5.397079,94.14291,29.12394,0,0.03515624,513.5223,28.46362,525.3792,507.0712,306.7207,23.38629,5.078409,234.6793,48.67028,33.51531,12.46837,1.236943,1,29.3026,29.6783,39.46897,50.76162,0.3366561,0.5718236,-19.70327,8.942932,16.83948,11.84164,20.42392,56.39342,29.03369,21.97482,164.413,99.87965,"Kljun et al",2021-08-19
"7933",2021-08-19 16:30:00,9699,32.11802,50.79068,20.63569,2.441722,4.808441,34.55962,44.65005,20.76504,2.461284,5.514206,94.12257,30.52922,0,0.04301343,519.1144,31.60091,527.9133,506.5106,306.7097,25.99593,4.593248,242.7241,43.88943,41.01666,12.46155,1.33961,1,29.32469,29.76838,39.26285,50.68482,0.3326097,0.5675936,-22.71312,9.069345,13.54549,13.39261,20.0524,55.36911,28.50533,21.57494,164.413,99.88081,"Kljun et al",2021-08-19
"7934",2021-08-19 17:00:00,9700,32.11045,49.9719,20.36558,2.401262,4.806639,34.52824,43.98414,20.49341,2.420299,5.504427,94.10386,30.84128,0,0.003943303,369.5902,16.61876,514.0042,500.8312,306.4746,13.62171,0.4487692,249.7116,38.77114,48.51785,12.4547,1.482831,1,29.36264,29.85979,39.00765,50.56488,0.328125,0.5633953,-25.47182,8.809477,10.44099,14.35109,20.28225,56.01279,28.83386,21.82343,164.413,99.87394,"Kljun et al",2021-08-19
"7935",2021-08-19 17:30:00,9701,31.96346,50.05606,20.25812,2.385373,4.766827,34.41117,43.98507,20.38746,2.40451,5.46839,94.0827,30.6388,0,-0.04337322,245.5638,3.479493,498.3921,493.9345,305.7404,2.785526,-1.672006,255.9185,33.42897,56.01902,12.44781,1.685171,1,29.45196,29.91261,38.80344,50.44818,0.324093,0.5596581,-26.19933,8.280912,7.977933,14.69314,21.01988,58.11779,29.8949,22.62532,164.413,99.82897,"Kljun et al",2021-08-19
"7936",2021-08-19 18:00:00,9702,31.59442,49.77945,19.83376,2.323579,4.667624,34.06626,43.67167,19.9641,2.342422,5.36373,94.09727,30.21308,0,-0.1200514,128.5993,-8.904062,483.4522,487.192,305.0096,-7.43036,-3.690495,261.5672,27.9463,63.52036,12.44097,1.981105,1,29.49277,29.92047,38.60287,50.32733,0.3203111,0.5560494,-28.44973,7.533592,5.841977,14.49605,20.88496,57.7458,29.70302,22.4801,164.413,99.8292,"Kljun et al",2021-08-19
"7937",2021-08-19 18:30:00,9703,31.30819,49.52373,19.48873,2.274224,4.592452,33.78576,43.42331,19.61915,2.292725,5.28068,94.11167,29.87955,0,-0.6311511,46.04816,-17.24345,472.6757,482.146,304.4032,-14.31458,-4.844285,266.8326,22.38728,71.02161,12.43408,2.437222,1,29.40089,29.79643,38.41528,50.21447,0.3169616,0.5527089,-36.72724,6.649284,3.772742,13.74212,21.10891,58.70024,30.07833,22.75875,164.413,99.62852,"Kljun et al",2021-08-19
"7938",2021-08-19 19:00:00,9704,30.65774,51.41737,19.49502,2.275016,4.42523,33.13282,45.05936,19.62559,2.293548,5.091097,94.12106,27.97549,0,-2.891984,8.324098,-20.38419,464.2792,475.988,303.4891,-16.8865,-5.177732,271.8548,16.80497,78.52292,12.42724,3.207383,1,29.28765,29.65088,38.27652,50.11882,0.3137514,0.5495375,-34.22067,5.663322,1.771638,12.47956,21.54856,60.39814,30.786,23.28651,164.413,99.34853,"Kljun et al",2021-08-19
"7939",2021-08-19 19:30:00,9705,30.10448,53.38399,19.59016,2.288507,4.287286,32.56772,46.7876,19.72044,2.307091,4.931996,94.1513,26.24904,0,-15.00164,-0.1567055,-20.41467,460.1609,471.5981,302.8421,-16.91431,-5.477078,276.7495,11.2502,86.02409,12.42033,4.734104,1,29.13124,29.48788,38.07502,50.00811,0.3107803,0.5466544,-35.68517,4.632549,-0.003358554,10.87348,23.27005,65.10448,33.2293,25.13615,164.413,99.39359,"Kljun et al",2021-08-19
"7940",2021-08-19 20:00:00,9706,29.22692,56.48553,19.68429,2.301889,4.076287,31.68841,49.46529,19.81495,2.320625,4.693033,94.16037,23.72408,0,0,-2.766616,-20.00179,455.4428,466.0913,302.0345,-16.56516,-5.916669,281.6163,5.792709,93.52525,12.41347,8.916956,1,28.99939,29.35699,37.85067,49.93895,0.3079703,0.5437353,-35.13494,3.629454,-1.420252,9.162087,19.98525,56.61116,28.64945,21.66033,164.413,98.99909,"Kljun et al",2021-08-19
"7941",2021-08-19 20:30:00,9707,28.55007,59.6403,19.92923,2.337139,3.919498,31.01772,52.17465,20.06077,2.356253,4.517321,94.18986,21.61068,0,0,-2.508086,-18.97181,451.3362,461.3713,301.2357,-15.69782,-5.662689,286.5456,0.5266013,101.0266,12.40665,32.96195,0.6388889,28.88257,29.24209,37.76174,49.80259,0.3053236,0.54068,-34.89632,2.69656,-2.597601,7.515317,19.55528,55.63105,28.07187,21.21949,164.413,98.85696,"Kljun et al",2021-08-19
"7942",2021-08-19 21:00:00,9708,28.22366,61.23657,20.05154,2.354887,3.845666,30.71618,53.48288,20.18466,2.374361,4.440116,94.22058,20.65755,0,0,-2.188811,-18.2381,449.3097,459.0356,300.8105,-15.09115,-5.365289,291.622,-4.999876,108.5277,12.39971,NA,0,28.74368,29.10401,37.71531,49.65637,0.3027686,0.5376514,-38.77753,1.852956,-3.522827,6.001195,19.4,55.23066,27.85534,21.05515,164.413,98.83349,"Kljun et al",2021-08-19
"7943",2021-08-19 21:30:00,9709,27.81402,62.40635,19.97156,2.343268,3.755017,30.28926,54.53292,20.10386,2.362536,4.333089,94.25014,19.70553,0,0,-2.308096,-18.47332,446.9302,456.6649,300.458,-15.298,-5.563295,296.9292,-10.13869,116.029,12.39288,NA,0,28.61292,28.97221,37.64451,49.5309,0.3002725,0.5347283,-35.45951,1.099244,-4.288483,4.638259,21.01695,59.66596,30.15484,22.79565,164.413,98.90746,"Kljun et al",2021-08-19
"7944",2021-08-19 22:00:00,9710,27.11492,65.08907,19.98475,2.345222,3.605034,29.58149,56.86032,20.11691,2.364485,4.160958,94.25259,17.96473,0,0,-2.644819,-18.53241,442.7783,452.3426,299.7877,-15.34165,-5.777378,302.5493,-15.00983,123.5302,12.38599,NA,0,28.51314,28.86712,37.53067,49.41714,0.2979414,0.5318202,-38.05785,0.4277009,-4.973191,3.429185,0.4351066,10.63299,3.32795,1.37694,164.413,99,"KormannMeixner",2021-08-19
"7945",2021-08-19 22:30:00,9711,26.59485,67.05884,19.97812,2.344232,3.496006,29.16841,58.20924,20.11621,2.364359,4.062474,94.25317,16.98115,0,0,-1.803383,-17.113,438.62,447.575,298.9068,-14.13616,-5.181059,308.5633,-19.56995,131.0316,12.37908,NA,0,28.45661,28.8,37.38276,49.35357,0.2956116,0.52873,-36.95541,-0.1799069,-5.696551,2.361176,0.6699383,32.97427,5.115072,2.777704,164.413,96.94602,"KormannMeixner",2021-08-19
"7946",2021-08-19 23:00:00,9712,26.05441,68.44659,19.79394,2.317615,3.386309,28.5938,59.49065,19.93026,2.33728,3.929556,94.25443,15.92275,0,0,-2.043906,-17.12559,436.4079,445.1288,298.5433,-14.15026,-5.429326,315.0459,-23.74743,138.5329,12.37228,NA,0,28.32126,28.66065,37.25189,49.24746,0.2933672,0.5256355,-41.4733,-0.7523375,-6.516299,1.410699,1.224967,37.02832,6.333207,3.538097,164.413,97.11359,"KormannMeixner",2021-08-19
"7947",2021-08-19 23:30:00,9713,25.94136,67.59682,19.48537,2.273642,3.36357,28.51981,58.6206,19.62351,2.293239,3.9126,94.25074,16.19361,0,0,-1.546247,-15.52689,436.5357,445.0992,298.3455,-12.82897,-4.265477,322.0565,-27.45754,146.034,12.36535,NA,0,28.15037,28.49267,37.14706,49.13908,0.2910677,0.5228752,-38.29402,-1.298569,-7.235092,0.5459079,1.504516,40.53571,7.036726,4.01392,164.413,97.0243,"KormannMeixner",2021-08-19
"7948",2021-08-20 00:00:00,9714,25.91817,67.30562,19.3941,2.260758,3.359006,28.5014,58.34977,19.5324,2.280284,3.908425,94.20726,16.28141,0,0,-1.628832,-15.81795,437.4278,446.674,298.5376,-13.09577,-3.849494,329.6272,-30.6057,153.5353,12.35845,NA,0,27.98182,28.32534,37.03622,49.04653,0.2889331,0.5198608,-40.43923,-1.80586,-7.69808,-0.2464392,22.15149,62.13102,31.65612,23.94385,164.413,99.31773,"Kljun et al",2021-08-20
"7949",2021-08-20 00:30:00,9715,26.08077,69.43056,20.04804,2.354518,3.391456,28.6414,60.27506,20.18576,2.374666,3.940207,94.17227,15.65541,0,0,-1.889165,-17.08263,438.5296,449.344,298.8988,-14.17785,-3.363479,337.7433,-33.09288,161.0366,12.35161,NA,0,27.84256,28.18043,36.92886,48.94867,0.2869219,0.5169922,-40.19787,-2.247873,-7.961641,-0.9612888,19.58235,54.4986,27.90761,21.11585,164.413,99.61328,"Kljun et al",2021-08-20
"7950",2021-08-20 01:00:00,9716,25.63933,72.84912,20.4035,2.406705,3.303963,28.21377,63.16308,20.54255,2.427442,3.843511,94.1585,14.16069,0,0,-2.088896,-16.78408,436.6217,447.8758,298.538,-13.90428,-2.650165,346.3273,-34.82571,168.5377,12.34468,NA,0,27.79971,28.11879,36.81587,48.85997,0.2850217,0.5141869,-44.50214,-2.627369,-8.145293,-1.575338,19.00152,52.91118,27.08349,20.49195,164.413,99.59936,"Kljun et al",2021-08-20
"7951",2021-08-20 01:30:00,9717,25.40544,75.32549,20.72133,2.454327,3.258332,28.00451,65.20533,20.86216,2.475693,3.796896,94.13592,13.21203,0,0,-1.807848,-15.44829,436.1938,447.1665,298.2788,-12.76927,-1.796504,355.2343,-35.72919,176.0392,12.33784,NA,0,27.74338,28.04343,36.72149,48.79412,0.2831994,0.511573,-43.85762,-2.953596,-8.205832,-2.094099,19.6701,54.54874,28.00055,21.18921,164.413,99.73463,"Kljun et al",2021-08-20
"7952",2021-08-20 02:00:00,9718,25.29892,75.94344,20.75136,2.458854,3.237758,27.91534,65.67011,20.8932,2.48041,3.777205,94.11135,12.96795,0,0,-1.615077,-14.15654,436.7671,446.9027,298.1931,-11.68009,-1.544484,14.26153,-35.7607,-166.4596,12.33096,NA,0,27.67083,27.95224,36.63602,48.68817,0.2816158,0.5088355,-43.34014,-3.212355,-8.152317,-2.536098,18.91634,52.42598,26.92094,20.37286,164.413,99.76109,"Kljun et al",2021-08-20
